regionCode,regionName,UtlaCode,UtlaName,LtlaCode,LtlaName,areaCode,areaName,areaType,date,newCasesBySpecimenDateChange,newCasesBySpecimenDateChangePercentage,newCasesBySpecimenDateDirection,newCasesBySpecimenDateRollingRate,newCasesBySpecimenDateRollingSum
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003062,Withywood,msoa,12/12/2020,-5,-50,DOWN,85.1,5
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003063,Whitchurch Park,msoa,12/12/2020,-3,-50,DOWN,44.6,3
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003064,Hartcliffe,msoa,12/12/2020,-1,-16.7,DOWN,71,5
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006887,Temple Meads,msoa,12/12/2020,-1,-14.3,DOWN,58.8,6
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006888,Upper Easton,msoa,12/12/2020,-2,-20,DOWN,110.1,8
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006889,Barton Hill,msoa,12/12/2020,-6,-40,DOWN,107.4,9
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006890,Lower Easton,msoa,12/12/2020,-8,-50,DOWN,90.7,8
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003012,Henbury & Brentry,msoa,05/12/2020,-11,-32.4,DOWN,197.3,23
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003013,Southmead,msoa,05/12/2020,2,7.1,UP,249.5,30
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003014,Lawrence Weston,msoa,05/12/2020,-12,-50,DOWN,144.7,12
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003015,Monks Park,msoa,05/12/2020,12,92.3,UP,373.6,25
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003016,Upper Horfield,msoa,05/12/2020,0,0,SAME,122.4,10
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003017,Westbury Village,msoa,05/12/2020,4,100,UP,130.8,8
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003018,Sea Mills,msoa,05/12/2020,-1,-11.1,DOWN,136.3,8
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003019,Shirehampton & Avonmouth,msoa,05/12/2020,-5,-20,DOWN,203.3,20
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003020,Westbury on Trym,msoa,05/12/2020,3,100,UP,93.5,6
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003021,Horfield,msoa,05/12/2020,-12,-80,DOWN,40.2,3
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003022,Henleaze,msoa,05/12/2020,5,166.7,UP,134.8,8
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003023,Stapleton,msoa,05/12/2020,-4,-26.7,DOWN,166.5,11
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003024,Fishponds North,msoa,05/12/2020,-24,-68.6,DOWN,112.3,11
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003025,Lockleaze,msoa,05/12/2020,0,0,SAME,91.6,7
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003026,Stoke Bishop,msoa,05/12/2020,2,33.3,UP,85.9,8
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003027,Bishopston,msoa,05/12/2020,-21,-52.5,DOWN,149.7,19
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003028,Westbury Park,msoa,05/12/2020,-3,-30,DOWN,83,7
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003029,Fishponds South,msoa,05/12/2020,-4,-30.8,DOWN,140.4,9
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003030,Eastville,msoa,05/12/2020,-12,-52.2,DOWN,138.2,11
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003031,Redland & St Andrew's,msoa,05/12/2020,1,7.1,UP,142.3,15
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003032,Speedwell,msoa,05/12/2020,-7,-41.2,DOWN,121.1,10
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003033,Cotham,msoa,05/12/2020,4,133.3,UP,78.6,7
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003034,St Paul's,msoa,05/12/2020,-22,-66.7,DOWN,81.6,11
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003036,Kingsdown & Stokes Croft,msoa,05/12/2020,8,88.9,UP,158.3,17
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003037,Clifton East,msoa,05/12/2020,-2,-20,DOWN,89.8,8
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003038,Two Mile Hill,msoa,05/12/2020,4,50,UP,182.9,12
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003039,St George,msoa,05/12/2020,-12,-50,DOWN,138,12
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003040,Redfield,msoa,05/12/2020,-3,-17.6,DOWN,138.7,14
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003041,Clifton Village,msoa,05/12/2020,3,75,UP,111.9,7
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003043,Bristol City Centre,msoa,05/12/2020,1,6.7,UP,80.3,16
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003044,Crews Hole,msoa,05/12/2020,-7,-70,DOWN,52.3,3
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003045,Hotwells,msoa,05/12/2020,2,66.7,UP,66.5,5
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003046,St Annes,msoa,05/12/2020,-8,-50,DOWN,81,8
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003047,Southville,msoa,05/12/2020,-1,-5.6,DOWN,152.5,17
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003048,Totterdown,msoa,05/12/2020,-5,-50,DOWN,70.8,5
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003049,Broom Hill,msoa,05/12/2020,-3,-42.9,DOWN,52.9,4
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003050,Bedminster,msoa,05/12/2020,-5,-20.8,DOWN,188.6,19
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003051,Windmill Hill,msoa,05/12/2020,-10,-55.6,DOWN,107.2,8
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003052,Ashton,msoa,05/12/2020,2,22.2,UP,161.4,11
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003053,Knowle Park,msoa,05/12/2020,-7,-58.3,DOWN,61.1,5
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003054,Brislington,msoa,05/12/2020,-5,-38.5,DOWN,120.4,8
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003055,Knowle,msoa,05/12/2020,0,0,SAME,71,6
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003056,Knowle West,msoa,05/12/2020,-8,-47.1,DOWN,120.7,9
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003057,Bishopsworth,msoa,05/12/2020,-3,-27.3,DOWN,135.9,8
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003058,Hengrove,msoa,05/12/2020,-9,-28.1,DOWN,252.7,23
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003059,Headley Park,msoa,05/12/2020,2,16.7,UP,225.3,14
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003060,Stockwood,msoa,05/12/2020,-28,-80,DOWN,66,7
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003061,Highridge,msoa,05/12/2020,1,10,UP,180.8,11
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003062,Withywood,msoa,05/12/2020,1,11.1,UP,170.1,10
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003063,Whitchurch Park,msoa,05/12/2020,-3,-33.3,DOWN,89.2,6
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003064,Hartcliffe,msoa,05/12/2020,-16,-72.7,DOWN,85.2,6
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006887,Temple Meads,msoa,05/12/2020,-12,-63.2,DOWN,68.6,7
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006888,Upper Easton,msoa,05/12/2020,0,0,SAME,137.6,10
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006889,Barton Hill,msoa,05/12/2020,-7,-31.8,DOWN,179.1,15
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006890,Lower Easton,msoa,05/12/2020,-6,-27.3,DOWN,181.5,16
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003012,Henbury & Brentry,msoa,28/11/2020,3,9.7,UP,291.7,34
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003013,Southmead,msoa,28/11/2020,-18,-39.1,DOWN,232.9,28
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003014,Lawrence Weston,msoa,28/11/2020,-33,-57.9,DOWN,289.4,24
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003015,Monks Park,msoa,28/11/2020,-8,-38.1,DOWN,194.3,13
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003016,Upper Horfield,msoa,28/11/2020,-20,-66.7,DOWN,122.4,10
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003017,Westbury Village,msoa,28/11/2020,-9,-69.2,DOWN,65.4,4
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003018,Sea Mills,msoa,28/11/2020,-9,-50,DOWN,153.3,9
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003019,Shirehampton & Avonmouth,msoa,28/11/2020,-15,-37.5,DOWN,254.1,25
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003020,Westbury on Trym,msoa,28/11/2020,-8,-72.7,DOWN,46.8,3
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003021,Horfield,msoa,28/11/2020,-10,-40,DOWN,200.9,15
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003022,Henleaze,msoa,28/11/2020,0,0,SAME,50.6,3
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003023,Stapleton,msoa,28/11/2020,2,15.4,UP,227,15
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003024,Fishponds North,msoa,28/11/2020,-8,-18.6,DOWN,357.3,35
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003025,Lockleaze,msoa,28/11/2020,-27,-79.4,DOWN,91.6,7
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003026,Stoke Bishop,msoa,28/11/2020,-5,-45.5,DOWN,64.5,6
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003027,Bishopston,msoa,28/11/2020,-2,-4.8,DOWN,315.1,40
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003028,Westbury Park,msoa,28/11/2020,-13,-56.5,DOWN,118.6,10
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003029,Fishponds South,msoa,28/11/2020,-25,-65.8,DOWN,202.9,13
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003030,Eastville,msoa,28/11/2020,-5,-17.9,DOWN,289.1,23
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003031,Redland & St Andrew's,msoa,28/11/2020,-18,-56.2,DOWN,132.9,14
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003032,Speedwell,msoa,28/11/2020,-17,-50,DOWN,205.9,17
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003033,Cotham,msoa,28/11/2020,-16,-84.2,DOWN,33.7,3
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003034,St Paul's,msoa,28/11/2020,-24,-42.1,DOWN,244.8,33
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003036,Kingsdown & Stokes Croft,msoa,28/11/2020,-23,-71.9,DOWN,83.8,9
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003037,Clifton East,msoa,28/11/2020,-8,-44.4,DOWN,112.3,10
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003038,Two Mile Hill,msoa,28/11/2020,-11,-57.9,DOWN,121.9,8
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003039,St George,msoa,28/11/2020,-6,-20,DOWN,276.1,24
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003040,Redfield,msoa,28/11/2020,-16,-48.5,DOWN,168.5,17
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003041,Clifton Village,msoa,28/11/2020,-5,-55.6,DOWN,63.9,4
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003043,Bristol City Centre,msoa,28/11/2020,-9,-37.5,DOWN,75.3,15
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003044,Crews Hole,msoa,28/11/2020,-3,-23.1,DOWN,174.2,10
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003045,Hotwells,msoa,28/11/2020,-16,-84.2,DOWN,39.9,3
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003046,St Annes,msoa,28/11/2020,-17,-51.5,DOWN,162,16
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003047,Southville,msoa,28/11/2020,-17,-48.6,DOWN,161.4,18
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003048,Totterdown,msoa,28/11/2020,-7,-41.2,DOWN,141.7,10
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003049,Broom Hill,msoa,28/11/2020,-10,-58.8,DOWN,92.5,7
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003050,Bedminster,msoa,28/11/2020,0,0,SAME,238.2,24
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003051,Windmill Hill,msoa,28/11/2020,-1,-5.3,DOWN,241.3,18
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003052,Ashton,msoa,28/11/2020,-16,-64,DOWN,132.1,9
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003053,Knowle Park,msoa,28/11/2020,-13,-52,DOWN,146.6,12
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003054,Brislington,msoa,28/11/2020,-9,-40.9,DOWN,195.6,13
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003055,Knowle,msoa,28/11/2020,-17,-73.9,DOWN,71,6
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003056,Knowle West,msoa,28/11/2020,-20,-54.1,DOWN,228,17
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003057,Bishopsworth,msoa,28/11/2020,-40,-78.4,DOWN,186.9,11
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003058,Hengrove,msoa,28/11/2020,-16,-33.3,DOWN,351.6,32
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003059,Headley Park,msoa,28/11/2020,-11,-47.8,DOWN,193.1,12
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003060,Stockwood,msoa,28/11/2020,1,2.9,UP,330.1,35
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003061,Highridge,msoa,28/11/2020,-11,-52.4,DOWN,164.4,10
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003062,Withywood,msoa,28/11/2020,-6,-40,DOWN,153.1,9
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003063,Whitchurch Park,msoa,28/11/2020,-21,-70,DOWN,133.7,9
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003064,Hartcliffe,msoa,28/11/2020,-3,-12,DOWN,312.5,22
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006887,Temple Meads,msoa,28/11/2020,-11,-36.7,DOWN,186.2,19
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006888,Upper Easton,msoa,28/11/2020,-31,-75.6,DOWN,137.6,10
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006889,Barton Hill,msoa,28/11/2020,-24,-52.2,DOWN,262.6,22
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006890,Lower Easton,msoa,28/11/2020,-20,-47.6,DOWN,249.5,22
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003012,Henbury & Brentry,msoa,21/11/2020,-29,-48.3,DOWN,266,31
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003013,Southmead,msoa,21/11/2020,2,4.5,UP,382.6,46
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003014,Lawrence Weston,msoa,21/11/2020,35,159.1,UP,687.4,57
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003015,Monks Park,msoa,21/11/2020,-7,-25,DOWN,313.8,21
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003016,Upper Horfield,msoa,21/11/2020,-12,-28.6,DOWN,367.2,30
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003017,Westbury Village,msoa,21/11/2020,-7,-35,DOWN,212.5,13
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003018,Sea Mills,msoa,21/11/2020,-2,-10,DOWN,306.6,18
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003019,Shirehampton & Avonmouth,msoa,21/11/2020,-22,-35.5,DOWN,406.5,40
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003020,Westbury on Trym,msoa,21/11/2020,-17,-60.7,DOWN,171.4,11
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003021,Horfield,msoa,21/11/2020,-28,-52.8,DOWN,334.8,25
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003022,Henleaze,msoa,21/11/2020,-10,-76.9,DOWN,50.6,3
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003023,Stapleton,msoa,21/11/2020,-25,-65.8,DOWN,196.8,13
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003024,Fishponds North,msoa,21/11/2020,-27,-38.6,DOWN,439,43
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003025,Lockleaze,msoa,21/11/2020,-9,-20.9,DOWN,444.7,34
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003026,Stoke Bishop,msoa,21/11/2020,-12,-52.2,DOWN,118.2,11
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003027,Bishopston,msoa,21/11/2020,-48,-53.3,DOWN,330.8,42
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003028,Westbury Park,msoa,21/11/2020,-6,-20.7,DOWN,272.7,23
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003029,Fishponds South,msoa,21/11/2020,5,15.2,UP,593,38
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003030,Eastville,msoa,21/11/2020,-19,-40.4,DOWN,351.9,28
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003031,Redland & St Andrew's,msoa,21/11/2020,-21,-39.6,DOWN,303.7,32
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003032,Speedwell,msoa,21/11/2020,-17,-33.3,DOWN,411.7,34
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003033,Cotham,msoa,21/11/2020,-41,-68.3,DOWN,213.5,19
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003034,St Paul's,msoa,21/11/2020,-22,-27.8,DOWN,422.8,57
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003036,Kingsdown & Stokes Croft,msoa,21/11/2020,-32,-50,DOWN,297.9,32
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003037,Clifton East,msoa,21/11/2020,-40,-69,DOWN,202.1,18
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003038,Two Mile Hill,msoa,21/11/2020,-6,-24,DOWN,289.5,19
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003039,St George,msoa,21/11/2020,-26,-46.4,DOWN,345.1,30
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003040,Redfield,msoa,21/11/2020,-11,-25,DOWN,327,33
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003041,Clifton Village,msoa,21/11/2020,-24,-72.7,DOWN,143.8,9
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003043,Bristol City Centre,msoa,21/11/2020,-83,-77.6,DOWN,120.5,24
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003044,Crews Hole,msoa,21/11/2020,-4,-23.5,DOWN,226.5,13
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003045,Hotwells,msoa,21/11/2020,-10,-34.5,DOWN,252.8,19
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003046,St Annes,msoa,21/11/2020,-8,-19.5,DOWN,334,33
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003047,Southville,msoa,21/11/2020,-21,-37.5,DOWN,313.9,35
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003048,Totterdown,msoa,21/11/2020,-17,-50,DOWN,240.9,17
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003049,Broom Hill,msoa,21/11/2020,-11,-39.3,DOWN,224.7,17
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003050,Bedminster,msoa,21/11/2020,-6,-20,DOWN,238.2,24
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003051,Windmill Hill,msoa,21/11/2020,-13,-40.6,DOWN,254.7,19
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003052,Ashton,msoa,21/11/2020,-15,-37.5,DOWN,366.8,25
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003053,Knowle Park,msoa,21/11/2020,-1,-3.8,DOWN,305.5,25
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003054,Brislington,msoa,21/11/2020,-3,-12,DOWN,331,22
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003055,Knowle,msoa,21/11/2020,-5,-17.9,DOWN,272.3,23
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003056,Knowle West,msoa,21/11/2020,14,60.9,UP,496.2,37
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003057,Bishopsworth,msoa,21/11/2020,-31,-37.8,DOWN,866.3,51
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003058,Hengrove,msoa,21/11/2020,4,9.1,UP,527.4,48
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003059,Headley Park,msoa,21/11/2020,-1,-4.2,DOWN,370.1,23
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003060,Stockwood,msoa,21/11/2020,1,3,UP,320.6,34
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003061,Highridge,msoa,21/11/2020,-19,-47.5,DOWN,345.2,21
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003062,Withywood,msoa,21/11/2020,-9,-37.5,DOWN,255.2,15
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003063,Whitchurch Park,msoa,21/11/2020,4,15.4,UP,445.8,30
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003064,Hartcliffe,msoa,21/11/2020,1,4.2,UP,355.1,25
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006887,Temple Meads,msoa,21/11/2020,-16,-34.8,DOWN,294,30
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006888,Upper Easton,msoa,21/11/2020,-36,-46.8,DOWN,564.2,41
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006889,Barton Hill,msoa,21/11/2020,-12,-20.7,DOWN,549.1,46
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006890,Lower Easton,msoa,21/11/2020,-18,-30,DOWN,476.4,42
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003012,Henbury & Brentry,msoa,14/11/2020,20,50,UP,514.8,60
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003013,Southmead,msoa,14/11/2020,-11,-20,DOWN,366,44
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003014,Lawrence Weston,msoa,14/11/2020,-9,-29,DOWN,265.3,22
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003015,Monks Park,msoa,14/11/2020,0,0,SAME,418.4,28
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003016,Upper Horfield,msoa,14/11/2020,-14,-25,DOWN,514.1,42
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003017,Westbury Village,msoa,14/11/2020,3,17.6,UP,326.9,20
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003018,Sea Mills,msoa,14/11/2020,1,5.3,UP,340.7,20
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003019,Shirehampton & Avonmouth,msoa,14/11/2020,20,47.6,UP,630.1,62
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003020,Westbury on Trym,msoa,14/11/2020,8,40,UP,436.4,28
